Entrez_ID	Ensemble_ID_human	Gene_symbol_human	HGNC Gene Symbol	Uniprot Accession
666	ENSG00000176720	BOK	BOK	Q9UMX3
51027	ENSG00000178096	BOLA1	BOLA1	Q9Y3E2
552900	ENSG00000183336	BOLA2	BOLA2	-
388962	ENSG00000163170	BOLA3	BOLA3	Q53S33
23246	ENSG00000261236	BOP1	BOP1	Q14137
79866	ENSG00000136122	BORA	BORA	Q6PGQ7
669	ENSG00000172331	BPGM	BPGM	P07738
670	ENSG00000137274	BPHL	BPHL	Q86WA6
140683	ENSG00000131050	BPIFA2	BPIFA2	Q96DR5
92747	ENSG00000125999	BPIFB1	BPIFB1	Q8TDL5
80341	ENSG00000078898	BPIFB2	BPIFB2	Q8N4F0
128859	ENSG00000167104	BPIFB6	BPIFB6	Q8NFQ5
254240	ENSG00000184459	BPIFC	BPIFC	Q8NFQ6
10380	ENSG00000162813	BPNT1	BPNT1	O95861
2186	ENSG00000171634	BPTF	BPTF	Q12830
673	ENSG00000157764	BRAF	BRAF	P15056
8315	ENSG00000089234	BRAP	BRAP	Q7Z569
221927	ENSG00000106009	BRAT1	BRAT1	Q6PJG6
672	ENSG00000012048	BRCA1	BRCA1	P38398
675	ENSG00000139618	BRCA2	BRCA2	P51587
79184	ENSG00000185515	BRCC3	BRCC3	P46736
23774	ENSG00000100425	BRD1	BRD1	O95696
6046	ENSG00000204256	BRD2	BRD2	P25440
8019	ENSG00000169925	BRD3	BRD3	Q15059
23476	ENSG00000141867	BRD4	BRD4	O60885
29117	ENSG00000166164	BRD7	BRD7	Q9NPI1
10902	ENSG00000112983	BRD8	BRD8	Q9H0E9
65980	ENSG00000028310	BRD9	BRD9	Q9H8M2
676	ENSG00000137948	BRDT	BRDT	Q58F21
2972	ENSG00000185024	BRF1	BRF1	Q92994
55290	ENSG00000104221	BRF2	BRF2	Q9HAW0
25798	ENSG00000164713	BRI3	BRI3	O95415
140707	ENSG00000184992	BRI3BP	BRI3BP	Q8WY22
283870	ENSG00000182685	BRICD5	BRICD5	Q6PL45
1620	ENSG00000078725	BRINP1	BRINP1	O60477
57795	ENSG00000198797	BRINP2	BRINP2	Q9C0B6
339479	ENSG00000162670	BRINP3	BRINP3	Q76B58
83990	ENSG00000136492	BRIP1	BRIP1	Q9BX63
55299	ENSG00000113460	BRIX1	BRIX1	Q8TDN6
55845	ENSG00000254999	BRK1	BRK1	Q8WUW1
25855	ENSG00000174744	BRMS1	BRMS1	Q9HCU9
84312	ENSG00000100916	BRMS1L	BRMS1L	Q5PSV4
148362	ENSG00000162819	BROX	BROX	Q5VW32
7862	ENSG00000156983	BRPF1	BRPF1	P55201
27154	ENSG00000096070	BRPF3	BRPF3	Q9ULD4
84446	ENSG00000160469	BRSK1	BRSK1	Q8TDC3
9024	ENSG00000174672	BRSK2	BRSK2	Q8IWQ3
54014	ENSG00000185658	BRWD1	BRWD1	Q9NSI6
254065	ENSG00000165288	BRWD3	BRWD3	Q6RI45
26580	ENSG00000168000	BSCL2	BSCL2	Q96G97
55108	ENSG00000160058	BSDC1	BSDC1	Q9NW68
682	ENSG00000172270	BSG	BSG	P35613
8927	ENSG00000164061	BSN	BSN	Q9UPA5
54836	ENSG00000119411	BSPRY	BSPRY	Q5W0U4
683	ENSG00000109743	BST1	BST1	Q10588
684	ENSG00000130303	BST2	BST2	Q10589
390259	ENSG00000188909	BSX	BSX	Q3C1V8
9044	ENSG00000095564	BTAF1	BTAF1	O14981
53339	ENSG00000064726	BTBD1	BTBD1	Q9H0C5
84280	ENSG00000148925	BTBD10	BTBD10	Q9BSF8
121551	ENSG00000151136	BTBD11	BTBD11	A6QL63
118663	ENSG00000138152	BTBD16	BTBD16	Q32M84
388419	ENSG00000204347	BTBD17	BTBD17	A6NE02
643376	ENSG00000233436	BTBD18	BTBD18	B2RXH4
149478	ENSG00000222009	BTBD19	BTBD19	C9JJ37
55643	ENSG00000133243	BTBD2	BTBD2	Q9BX70
22903	ENSG00000132640	BTBD3	BTBD3	Q9Y2F9
90135	ENSG00000184887	BTBD6	BTBD6	Q96KE9
55727	ENSG00000011114	BTBD7	BTBD7	Q9P203
23285	ENSG00000189195	BTBD8	BTBD8	Q5XKL5
114781	ENSG00000183826	BTBD9	BTBD9	Q96Q07
685	ENSG00000174808	BTC	BTC	P35070
686	ENSG00000169814	BTD	BTD	P43251
689	ENSG00000145741	BTF3	BTF3	P20290
91408	ENSG00000134717	BTF3L4	BTF3L4	Q96K17
694	ENSG00000133639	BTG1	BTG1	P62324
7832	ENSG00000159388	BTG2	BTG2	P78543
695	ENSG00000010671	BTK	BTK	Q06187
151888	ENSG00000186265	BTLA	BTLA	Q7Z6A9
10385	ENSG00000124508	BTN2A2	BTN2A2	Q8WVV5
56244	ENSG00000204290	BTNL2	BTNL2	Q9UIR0
153579	ENSG00000165810	BTNL9	BTNL9	Q6UXG8
8945	ENSG00000166167	BTRC	BTRC	Q9Y297
699	ENSG00000169679	BUB1	BUB1	O43683
701	ENSG00000156970	BUB1B	BUB1B	O60566
9184	ENSG00000154473	BUB3	BUB3	O43684
84811	ENSG00000137656	BUD13	BUD13	Q9BRD0
8896	ENSG00000106245	BUD31	BUD31	P41223
11149	ENSG00000112276	BVES	BVES	Q8NE79
705	ENSG00000112578	BYSL	BYSL	Q13895
9256	ENSG00000005379	BZRAP1	TSPOAP1	O95153
9689	ENSG00000082153	BZW1	BZW1	Q7L1Q6
28969	ENSG00000136261	BZW2	BZW2	Q9Y6E2
84109	ENSG00000186867	QRFPR	QRFPR	Q96P65
79762	ENSG00000162817	C1orf115	C1orf115	Q9H7X2
10438	ENSG00000197223	C1D	C1D	Q13901
56913	ENSG00000106392	C1GALT1	C1GALT1	Q9NS00
29071	ENSG00000171155	C1GALT1C1	C1GALT1C1	Q96EU7
712	ENSG00000173372	C1QA	C1QA	P02745
713	ENSG00000173369	C1QB	C1QB	P02746
708	ENSG00000108561	C1QBP	C1QBP	Q07021
714	ENSG00000159189	C1QC	C1QC	P02747
10882	ENSG00000131094	C1QL1	C1QL1	O75973
165257	ENSG00000144119	C1QL2	C1QL2	Q7Z5L3
389941	ENSG00000165985	C1QL3	C1QL3	Q5VWW1
338761	ENSG00000186897	C1QL4	C1QL4	Q86Z23
114897	ENSG00000173918	C1QTNF1	C1QTNF1	Q9BXJ1
114898	ENSG00000145861	C1QTNF2	C1QTNF2	Q9BXJ5
114899	ENSG00000082196	C1QTNF3	C1QTNF3	Q9BXJ4
114900	ENSG00000172247	C1QTNF4	C1QTNF4	Q9BXJ3
114904	ENSG00000133466	C1QTNF6	C1QTNF6	Q9BXI9
114905	ENSG00000163145	C1QTNF7	C1QTNF7	Q9BXJ2
338872	ENSG00000240654	C1QTNF9	C1QTNF9	P0C862
715	ENSG00000159403	C1R	C1R	P00736
51279	ENSG00000139178	C1RL	C1RL	Q9NZP8
716	ENSG00000182326	C1S	C1S	P09871
25966	ENSG00000157617	C2CD2	C2CD2	Q9Y426
9854	ENSG00000172375	C2CD2L	C2CD2L	O14523
26005	ENSG00000168014	C2CD3	C2CD3	Q4AC94
145741	ENSG00000198535	C2CD4A	C2CD4A	Q8NCU7
388125	ENSG00000205502	C2CD4B	C2CD4B	A6NLJ0
126567	ENSG00000183186	C2CD4C	C2CD4C	Q8TF44
100191040	ENSG00000225556	C2CD4D	C2CD4D	B7Z1M9
9847	ENSG00000111731	C2CD5	C2CD5	Q86YS7
718	ENSG00000125730	C3	C3	P01024
63932	ENSG00000018610	CXorf56	CXorf56	Q9H5V9
401207	ENSG00000164241	C5orf63	C5orf63	A6NC05
57650	ENSG00000163507	KIAA1524	CIP2A	Q8TCG1
719	ENSG00000171860	C3AR1	C3AR1	Q16581
720	ENSG00000244731	C4A	C4A	P0C0L4
722	ENSG00000123838	C4BPA	C4BPA	P04003
57482	ENSG00000109265	KIAA1211	KIAA1211	Q6ZU35
728	ENSG00000197405	C5AR1	C5AR1	P21730
27202	ENSG00000134830	C5AR2	C5AR2	Q9P296
730	ENSG00000112936	C7	C7	P10643
57648	ENSG00000162522	KIAA1522	KIAA1522	Q9P206
340533	ENSG00000050030	KIAA2022	NEXMIF	Q5QGS0
54980	ENSG00000115998	C2orf42	C2orf42	Q9NWW7
731	ENSG00000157131	C8A	C8A	P07357
732	ENSG00000021852	C8B	C8B	P07358
733	ENSG00000176919	C8G	C8G	P07360
84970	ENSG00000142698	C1orf94	C1orf94	Q6P1W5
283461	ENSG00000180116	C12orf40	C12orf40	Q86WS4
79886	ENSG00000120159	CAAP1	CAAP1	Q9H8G2
51719	ENSG00000135932	CAB39	CAB39	Q9Y376
81617	ENSG00000102547	CAB39L	CAB39L	Q9H9S4
23523	ENSG00000099991	CABIN1	CABIN1	Q9Y6J0
91768	ENSG00000134508	CABLES1	CABLES1	Q8TDN4
81928	ENSG00000149679	CABLES2	CABLES2	Q9BTV7
9478	ENSG00000157782	CABP1	CABP1	Q9NZU7
56344	ENSG00000105507	CABP5	CABP5	Q9NP86
164633	ENSG00000100314	CABP7	CABP7	Q86V35
26256	ENSG00000154040	CABYR	CABYR	O75952
11094	ENSG00000160325	CACFD1	CACFD1	Q9UGQ2
57685	ENSG00000158966	CACHD1	CACHD1	Q5VU97
773	ENSG00000141837	CACNA1A	CACNA1A	O00555
774	ENSG00000148408	CACNA1B	CACNA1B	Q00975
775	ENSG00000151067	CACNA1C	CACNA1C	Q13936
776	ENSG00000157388	CACNA1D	CACNA1D	Q01668
777	ENSG00000198216	CACNA1E	CACNA1E	Q15878
778	ENSG00000102001	CACNA1F	CACNA1F	O60840
8913	ENSG00000006283	CACNA1G	CACNA1G	O43497
8912	ENSG00000196557	CACNA1H	CACNA1H	O95180
8911	ENSG00000100346	CACNA1I	CACNA1I	Q9P0X4
779	ENSG00000081248	CACNA1S	CACNA1S	Q13698
781	ENSG00000153956	CACNA2D1	CACNA2D1	P54289
9254	ENSG00000007402	CACNA2D2	CACNA2D2	Q9NY47
55799	ENSG00000157445	CACNA2D3	CACNA2D3	Q8IZS8
93589	ENSG00000151062	CACNA2D4	CACNA2D4	Q7Z3S7
782	ENSG00000067191	CACNB1	CACNB1	Q02641
783	ENSG00000165995	CACNB2	CACNB2	Q08289
784	ENSG00000167535	CACNB3	CACNB3	P54284
785	ENSG00000182389	CACNB4	CACNB4	O00305
786	ENSG00000108878	CACNG1	CACNG1	Q06432
10369	ENSG00000166862	CACNG2	CACNG2	Q9Y698
10368	ENSG00000006116	CACNG3	CACNG3	O60359
27092	ENSG00000075461	CACNG4	CACNG4	Q9UBN1
27091	ENSG00000075429	CACNG5	CACNG5	Q9UF02
58509	ENSG00000105298	CACTIN	CACTIN	Q8WUQ7
143384	ENSG00000151893	CACUL1	CACUL1	Q86Y37
27101	ENSG00000116161	CACYBP	CACYBP	Q9HB71
790	ENSG00000084774	CAD	CAD	P27708
23705	ENSG00000182985	CADM1	CADM1	Q9BY67
253559	ENSG00000175161	CADM2	CADM2	Q8N3J6
199731	ENSG00000105767	CADM4	CADM4	Q8NFZ8
8618	ENSG00000163618	CADPS	CADPS	Q9ULU8
93664	ENSG00000081803	CADPS2	CADPS2	Q86UW7
285782	ENSG00000164304	CAGE1	CAGE1	Q8TC20
793	ENSG00000104327	CALB1	CALB1	P05937
794	ENSG00000172137	CALB2	CALB2	P22676
796	ENSG00000110680	CALCA	CALCA	P06881
797	ENSG00000175868	CALCB	CALCB	P10092
57658	ENSG00000012822	CALCOCO1	CALCOCO1	Q9P1Z2
799	ENSG00000004948	CALCR	CALCR	P30988
10203	ENSG00000064989	CALCRL	CALCRL	Q16602
800	ENSG00000122786	CALD1	CALD1	Q05682
51063	ENSG00000138172	CALHM2	CALHM2	Q9HA72
805	ENSG00000143933	CALM2	CALM2	P0DP24
91860	ENSG00000129007	CALML4	CALML4	Q96GE6
83698	ENSG00000183166	CALN1	CALN1	Q9BXU9
811	ENSG00000179218	CALR	CALR	P27797
125972	ENSG00000269058	CALR3	CALR3	Q96L12
813	ENSG00000128595	CALU	CALU	O43852
50632	ENSG00000130643	CALY	CALY	Q9NYX4
8536	ENSG00000134072	CAMK1	CAMK1	Q14012
57118	ENSG00000183049	CAMK1D	CAMK1D	Q8IU85
57172	ENSG00000008118	CAMK1G	CAMK1G	Q96NX5
815	ENSG00000070808	CAMK2A	CAMK2A	Q9UQM7
816	ENSG00000058404	CAMK2B	CAMK2B	Q13554
817	ENSG00000145349	CAMK2D	CAMK2D	Q13557
818	ENSG00000148660	CAMK2G	CAMK2G	Q13555
55450	ENSG00000162545	CAMK2N1	CAMK2N1	Q7Z7J9
94032	ENSG00000163888	CAMK2N2	CAMK2N2	Q96S95
814	ENSG00000152495	CAMK4	CAMK4	Q16566
84254	ENSG00000004660	CAMKK1	CAMKK1	Q8N5S9
10645	ENSG00000110931	CAMKK2	CAMKK2	Q96RR4
79823	ENSG00000143919	CAMKMT	CAMKMT	Q7Z624
79012	ENSG00000164076	CAMKV	CAMKV	Q8NCB2
819	ENSG00000164615	CAMLG	CAMLG	P49069
820	ENSG00000164047	CAMP	CAMP	P49913
157922	ENSG00000130559	CAMSAP1	CAMSAP1	Q5T5Y3
23271	ENSG00000118200	CAMSAP2	CAMSAP2	Q08AD1
57662	ENSG00000076826	CAMSAP3	CAMSAP3	Q9P1Y5
23261	ENSG00000171735	CAMTA1	CAMTA1	Q9Y6Y1
55832	ENSG00000111530	CAND1	CAND1	Q86VP6
23066	ENSG00000144712	CAND2	CAND2	O75155
124583	ENSG00000171302	CANT1	CANT1	Q8WVQ1
821	ENSG00000127022	CANX	CANX	P27824
10487	ENSG00000131236	CAP1	CAP1	Q01518
10486	ENSG00000112186	CAP2	CAP2	P40123
822	ENSG00000042493	CAPG	CAPG	P40121
823	ENSG00000014216	CAPN1	CAPN1	P07384
11132	ENSG00000142330	CAPN10	CAPN10	Q9HC96
11131	ENSG00000137225	CAPN11	CAPN11	Q9UMQ6
147968	ENSG00000182472	CAPN12	CAPN12	Q6ZSI9
6650	ENSG00000103326	CAPN15	CAPN15	O75808
824	ENSG00000162909	CAPN2	CAPN2	P17655
827	ENSG00000077274	CAPN6	CAPN6	Q9Y6Q1
23473	ENSG00000131375	CAPN7	CAPN7	Q9Y6W3
10753	ENSG00000135773	CAPN9	CAPN9	O14815
826	ENSG00000126247	CAPNS1	CAPNS1	P04632
84290	ENSG00000256812	CAPNS2	CAPNS2	Q96L46
4076	ENSG00000135387	CAPRIN1	CAPRIN1	Q14444
65981	ENSG00000110888	CAPRIN2	CAPRIN2	Q6IMN6
84698	ENSG00000180881	CAPS2	CAPS2	Q9BXY5
133690	ENSG00000152611	CAPSL	CAPSL	Q8WWF8
829	ENSG00000116489	CAPZA1	CAPZA1	P52907
830	ENSG00000198898	CAPZA2	CAPZA2	P47755
832	ENSG00000077549	CAPZB	CAPZB	P47756
759	ENSG00000133742	CA1	CA1	P00915
56934	ENSG00000154975	CA10	CA10	Q9NS85
770	ENSG00000063180	CA11	CA11	O75493
771	ENSG00000074410	CA12	CA12	O43570
377677	ENSG00000185015	CA13	CA13	Q8N1Q1
23632	ENSG00000118298	CA14	CA14	Q9ULX7
760	ENSG00000104267	CA2	CA2	P00918
761	ENSG00000164879	CA3	CA3	P07451
762	ENSG00000167434	CA4	CA4	P22748
11238	ENSG00000169239	CA5B	CA5B	Q9Y2D0
765	ENSG00000131686	CA6	CA6	P23280
766	ENSG00000168748	CA7	CA7	P43166
767	ENSG00000178538	CA8	CA8	P35219
768	ENSG00000107159	CA9	CA9	Q16790
29775	ENSG00000100065	CARD10	CARD10	Q9BWT7
84433	ENSG00000198286	CARD11	CARD11	Q9BXL7
79092	ENSG00000141527	CARD14	CARD14	Q9BXL6
84674	ENSG00000132357	CARD6	CARD6	Q9BX69
64170	ENSG00000187796	CARD9	CARD9	Q9H257
79800	ENSG00000138380	CARF	CARF	Q8N187
23589	ENSG00000153048	CARHSP1	CARHSP1	Q9Y2V2
55739	ENSG00000213995	CARKD	NAXD	Q8IW45
10498	ENSG00000142453	CARM1	CARM1	Q86X55
833	ENSG00000110619	CARS	CARS	P49589
79587	ENSG00000134905	CARS2	CARS2	Q9HA77
9607	ENSG00000164326	CARTPT	CARTPT	Q16568
55259	ENSG00000118307	CASC1	CASC1	Q6TDU7
113201	ENSG00000166734	CASC4	CASC4	Q6P4E1
57082	ENSG00000137812	CASC5	KNL1	Q8NG31
64921	ENSG00000127995	CASD1	CASD1	Q96PB1
8573	ENSG00000147044	CASK	CASK	O14936
57524	ENSG00000167971	CASKIN1	CASKIN1	Q8WXD9
57513	ENSG00000177303	CASKIN2	CASKIN2	Q8WXE0
834	ENSG00000137752	CASP1	CASP1	P29466
835	ENSG00000106144	CASP2	CASP2	P42575
836	ENSG00000164305	CASP3	CASP3	P42574
838	ENSG00000137757	CASP5	CASP5	P51878
839	ENSG00000138794	CASP6	CASP6	P55212
840	ENSG00000165806	CASP7	CASP7	P55210
841	ENSG00000064012	CASP8	CASP8	Q14790
9994	ENSG00000118412	CASP8AP2	CASP8AP2	Q9UKL3
842	ENSG00000132906	CASP9	CASP9	P55211
844	ENSG00000143318	CASQ1	CASQ1	P31415
845	ENSG00000118729	CASQ2	CASQ2	O14958
846	ENSG00000036828	CASR	CASR	P41180
57091	ENSG00000087589	CASS4	CASS4	Q9NQ75
831	ENSG00000153113	CAST	CAST	P20810
54897	ENSG00000130940	CASZ1	CASZ1	Q86V15
847	ENSG00000121691	CAT	CAT	P04040
375307	ENSG00000158428	CATIP	CATIP	Q7Z7H3
117155	ENSG00000166762	CATSPER2	CATSPER2	Q96P56
347732	ENSG00000152705	CATSPER3	CATSPER3	Q86XQ3
378807	ENSG00000188782	CATSPER4	CATSPER4	Q7RTX7
257062	ENSG00000174898	CATSPERD	CATSPERD	Q86XM0
57828	ENSG00000099338	CATSPERG	CATSPERG	Q6ZRH7
857	ENSG00000105974	CAV1	CAV1	Q03135
858	ENSG00000105971	CAV2	CAV2	P51636
9139	ENSG00000078699	CBFA2T2	CBFA2T2	O43439
865	ENSG00000067955	CBFB	CBFB	Q13951
867	ENSG00000110395	CBL	CBL	P22681
868	ENSG00000114423	CBLB	CBLB	Q13191
23624	ENSG00000142273	CBLC	CBLC	Q9ULV8
79872	ENSG00000105879	CBLL1	CBLL1	Q75N03
869	ENSG00000102924	CBLN1	CBLN1	P23435
147381	ENSG00000141668	CBLN2	CBLN2	Q8IUK8
643866	ENSG00000139899	CBLN3	CBLN3	Q6UW01
140689	ENSG00000054803	CBLN4	CBLN4	Q9NTU7
874	ENSG00000159231	CBR3	CBR3	O75828
84869	ENSG00000145439	CBR4	CBR4	Q8N4T8
875	ENSG00000160200	CBS	CBS	P35520
55871	ENSG00000172785	CBWD1	CBWD1	Q9BRT8
10951	ENSG00000108468	CBX1	CBX1	P83916
84733	ENSG00000173894	CBX2	CBX2	Q14781
11335	ENSG00000122565	CBX3	CBX3	Q13185
8535	ENSG00000141582	CBX4	CBX4	O00257
23468	ENSG00000094916	CBX5	CBX5	P45973
23492	ENSG00000100307	CBX7	CBX7	O95931
57332	ENSG00000141570	CBX8	CBX8	Q9HC52
25776	ENSG00000100211	CBY1	CBY1	Q9Y3M2
54862	ENSG00000132024	CC2D1A	CC2D1A	Q6P1N0
200014	ENSG00000154222	CC2D1B	CC2D1B	Q5T0F9
57545	ENSG00000048342	CC2D2A	CC2D2A	Q9P2K1
55749	ENSG00000060339	CCAR1	CCAR1	Q8IX12
57805	ENSG00000158941	CCAR2	CCAR2	Q8N163
147372	ENSG00000183287	CCBE1	CCBE1	Q6UXH8
883	ENSG00000171097	CCBL1	KYAT1	Q16773
56267	ENSG00000137944	CCBL2	KYAT3	Q6YP21
92922	ENSG00000135736	CCDC102A	CCDC102A	Q96A19
126402	ENSG00000160994	CCDC105	CCDC105	Q8IYK2
29903	ENSG00000173581	CCDC106	CCDC106	Q9BWC9
203260	ENSG00000159884	CCDC107	CCDC107	Q8WV48
255101	ENSG00000181378	CFAP65	CFAP65	Q6ZU64
55013	ENSG00000005059	CCDC109B	MCUB	Q9NWR8
256309	ENSG00000168491	CCDC110	CCDC110	Q8TBZ0
153733	ENSG00000164221	CCDC112	CCDC112	Q8NEF3
29070	ENSG00000103021	CCDC113	CCDC113	Q9H0I3
93233	ENSG00000105479	CCDC114	CCDC114	Q96M63
84317	ENSG00000136710	CCDC115	CCDC115	Q96NT0
164592	ENSG00000161180	CCDC116	CCDC116	Q8IYX3
150275	ENSG00000159873	CCDC117	CCDC117	Q8IWD4
151903	ENSG00000160799	CCDC12	CCDC12	Q8WUD4
90060	ENSG00000147144	CCDC120	CCDC120	Q96HB5
79635	ENSG00000176714	CCDC121	CCDC121	Q6ZUS5
160857	ENSG00000151773	CCDC122	CCDC122	Q5T0U0
115098	ENSG00000007080	CCDC124	CCDC124	Q96CT7
202243	ENSG00000183323	CCDC125	CCDC125	Q86Z20
90693	ENSG00000169193	CCDC126	CCDC126	Q96EE4
133957	ENSG00000164366	CCDC127	CCDC127	Q96BQ5
223075	ENSG00000180347	CCDC129	CCDC129	Q6ZRS4
152206	ENSG00000244607	CCDC13	CCDC13	Q8IYE1
81576	ENSG00000104957	CCDC130	CCDC130	P13994
79879	ENSG00000100147	CCDC134	CCDC134	Q9H6E4
64753	ENSG00000128596	CCDC136	CCDC136	Q96JN2
339230	ENSG00000185298	CCDC137	CCDC137	Q6PK04
165055	ENSG00000163006	CCDC138	CCDC138	Q96M89
64770	ENSG00000175455	CCDC14	CCDC14	Q49A88
285025	ENSG00000163492	CCDC141	CCDC141	Q6ZP82
57639	ENSG00000135205	CCDC146	CCDC146	Q8IYE0
130940	ENSG00000153237	CCDC148	CCDC148	Q8NFR7
91050	ENSG00000181982	CCDC149	CCDC149	Q6ZUS6
80071	ENSG00000149548	CCDC15	CCDC15	Q0P6D6
284992	ENSG00000144395	CCDC150	CCDC150	Q8NCX0
115948	ENSG00000198003	CCDC151	CCDC151	A5D8V7
100129792	ENSG00000198865	CCDC152	CCDC152	Q4G0S7
283152	ENSG00000248712	CCDC153	CCDC153	Q494R4
645811	ENSG00000197599	CCDC154	CCDC154	A6NI56
147872	ENSG00000161609	CCDC155	CCDC155	Q8N6L0
550631	ENSG00000187860	CCDC157	CCDC157	Q569K6
339965	ENSG00000163749	CCDC158	CCDC158	Q5M9N0
126075	ENSG00000183401	CCDC159	CCDC159	P0C7I6
347475	ENSG00000203952	CCDC160	CCDC160	A6NGH7
100130274	ENSG00000255181	CCDC166	CCDC166	P0CW27
154467	ENSG00000198937	CCDC167	CCDC167	Q9P0B6
149483	ENSG00000159588	CCDC17	CCDC17	Q96LX7
80129	ENSG00000120262	CCDC170	CCDC170	Q8IYT3
203238	ENSG00000164989	CCDC171	CCDC171	Q6TFL3
374355	ENSG00000182645	CCDC172	CCDC172	P0C7W6
129881	ENSG00000154479	CCDC173	CCDC173	Q0VFZ6
51244	ENSG00000154781	CCDC174	CCDC174	Q6PII3
729665	ENSG00000151838	CCDC175	CCDC175	P0C221
56936	ENSG00000267909	CCDC177	CCDC177	Q9NQR7
374864	ENSG00000166960	CCDC178	CCDC178	Q5BJE1
343099	ENSG00000122483	CCDC18	CCDC18	Q5T9S5
57821	ENSG00000117477	CCDC181	CCDC181	Q5TID7
84960	ENSG00000213213	CCDC183	CCDC183	Q5T5S1
387856	ENSG00000177875	CCDC184	CCDC184	Q52MB2
55088	ENSG00000165813	CCDC186	CCDC186	Q7Z3E2
55246	ENSG00000147419	CCDC25	CCDC25	Q86WR0
148870	ENSG00000162592	CCDC27	CCDC27	Q2M243
25901	ENSG00000024862	CCDC28A	CCDC28A	Q8IWP9
79140	ENSG00000160050	CCDC28B	CCDC28B	Q9BUN5
83643	ENSG00000151468	CCDC3	CCDC3	Q9BQI4
728621	ENSG00000186409	CCDC30	CCDC30	Q5VVM6
90416	ENSG00000128891	C15orf57	CCDC32	Q9BV29
80125	ENSG00000140481	CCDC33	CCDC33	Q8N5R6
91057	ENSG00000109881	CCDC34	CCDC34	Q96HJ3
339834	ENSG00000173421	CCDC36	CCDC36	Q8IYA8
120935	ENSG00000165972	CCDC38	CCDC38	Q502W7
339829	ENSG00000145075	CCDC39	CCDC39	Q9UFE4
55036	ENSG00000141519	CCDC40	CCDC40	Q4G0X9
146849	ENSG00000161973	CCDC42	CCDC42	Q96M95
124808	ENSG00000180329	CCDC43	CCDC43	Q96MW1
152137	ENSG00000152492	CCDC50	CCDC50	Q8IVM0
79714	ENSG00000164051	CCDC51	CCDC51	Q96ER9
51019	ENSG00000120860	CCDC53	WASHC3	Q9Y3C0
84692	ENSG00000138483	CCDC54	CCDC54	Q8NEL0
284001	ENSG00000176155	CCDC57	CCDC57	Q2TAC2
131076	ENSG00000160124	CCDC58	CCDC58	Q4VC31
29080	ENSG00000133773	CCDC59	CCDC59	Q9P031
8030	ENSG00000108091	CCDC6	CCDC6	Q16204
160777	ENSG00000183273	CCDC60	CCDC60	Q8IWA6
729440	ENSG00000104983	CCDC61	CCDC61	Q9Y6R9
160762	ENSG00000173093	CCDC63	CCDC63	Q8NA47
92558	ENSG00000135127	CCDC64	BICDL1	Q6ZP65
146439	ENSG00000162069	CCDC64B	BICDL2	A1A5D9
85478	ENSG00000139537	CCDC65	CCDC65	Q8IXS2
285331	ENSG00000180376	CCDC66	CCDC66	A2RUB6
159989	ENSG00000165325	CCDC67	DEUP1	Q05D60
80323	ENSG00000166510	CCDC68	CCDC68	Q9H2F9
26112	ENSG00000198624	CCDC69	CCDC69	A6NI79
64925	ENSG00000177352	CCDC71	CCDC71	Q8IV32
168455	ENSG00000253276	CCDC71L	CCDC71L	Q8N9Z2
493860	ENSG00000186714	CCDC73	CCDC73	Q6ZRK6
90557	ENSG00000163040	CCDC74A	CCDC74A	Q96AQ1
84318	ENSG00000120647	CCDC77	CCDC77	Q9BR77
124093	ENSG00000162004	CCDC78	CCDC78	A2IDD5
283847	ENSG00000249961	CCDC79	TERB1	Q8NA31
83987	ENSG00000169515	CCDC8	CCDC8	Q9H0W5
151887	ENSG00000091986	CCDC80	CCDC80	Q76M96
60494	ENSG00000149201	CCDC81	CCDC81	Q6ZN84
79780	ENSG00000149231	CCDC82	CCDC82	Q8N4S0
338657	ENSG00000186166	CCDC84	CCDC84	Q86UT8
114800	ENSG00000055813	CCDC85A	CCDC85A	Q96PX6
11007	ENSG00000175602	CCDC85B	CCDC85B	Q15834
317762	ENSG00000205476	CCDC85C	CCDC85C	A6NKD9
79080	ENSG00000110104	CCDC86	CCDC86	Q9H6F5
55231	ENSG00000182791	CCDC87	CCDC87	Q9NVE4
55704	ENSG00000115355	CCDC88A	CCDC88A	Q3V6T2
283234	ENSG00000168071	CCDC88B	CCDC88B	A6NC98
440193	ENSG00000015133	CCDC88C	CCDC88C	Q9P219
220388	ENSG00000179071	CCDC89	CCDC89	Q8N998
26093	ENSG00000105321	CCDC9	CCDC9	Q9Y3X0
60492	ENSG00000137500	CCDC90B	CCDC90B	Q9GZT6
55297	ENSG00000123106	CCDC91	CCDC91	Q7Z6B0
80212	ENSG00000119242	CCDC92	CCDC92	Q53HC0
54520	ENSG00000125633	CCDC93	CCDC93	Q567U6
55702	ENSG00000105248	CCDC94	CCDC94	Q9BW85
257236	ENSG00000173013	CCDC96	CCDC96	Q2M329
90324	ENSG00000142039	CCDC97	CCDC97	Q96F63
54535	ENSG00000204536	CCHCR1	CCHCR1	Q8TD31
881	ENSG00000185972	CCIN	CCIN	Q13939
885	ENSG00000187094	CCK	CCK	P06307
887	ENSG00000110148	CCKBR	CCKBR	P32239
6346	ENSG00000108702	CCL1	CCL1	P22362
6361	ENSG00000102970	CCL17	CCL17	Q92583
6347	ENSG00000108691	CCL2	CCL2	P13500
6370	ENSG00000131142	CCL25	CCL25	O15444
